	youtube_id	comment	like_num
236	DanielEstrada	where s the part where trump said  good  when they were speaking on the kids who s parents they can t find	0
237	DanielKidd	all you teachers out there  yes  biden  i am one of them teachers out there who was a sub last year after returning from haiti  all my government benefits ran out in july and there our school system is still not using subs  i still have not found a job and am homeless  i called unemployment in august and all they could tell me is to contact my local social service for food shelfs and homeless center  sad thing is i see people every day in worse situations then me and you say this is going to continue well into 2021   smh	0
238	DanielMateoFitness	joe  ya aint black  biden	54
239	DanielMedina	the offbeat romania terminally occur because recess feraly breathe alongside a demonic loan  abusive  malicious thrill	0
240	DanielaMoreno	all the  gen z taht couldnt vote  but wanted to   like this	0
241	DarinHeltemes	sorry joe  but they teach everyone in driver s education that when you get pulled over to turn the car off  put the keys on the dash and keep your hands in clear sight   i ve known this for 26 years and i come from a very rural all white community   that is common knowledge for every driver   i ve been advised the same numerous times throughout my life by leos  lawyers  friends and family   stop the lies about how only blacks are expected to do these things	0
242	DarkStarHearts	god   when does the debate actually start	0
243	DarthKane	i have never said i oppose fracking   way to earn our trust biden	73
244	DavaunPhillips	where is the fly	75
245	DaveD	and another win for peace in the middle east and trump that cnn won t cover lol	37
246	DaveStock	joe biden is great  he s gonna spend bucks and make everybody happy  he better find a way to make more billionaires to tax  cause we don t have enough now  and even less when and if codger joe and his band of socialists get in	8
247	David	covid covid covid election election election joe biden should be arrested  not elected     biden 4 prison	0
248	DavidBaez	why do people keep calling biden  the big guy    can anyone explain	0
249	DavidBoyce	when is the msm going to interview bobulinski  be sure your sin will find you out	8
250	DavidCarter	had to re upload the debate huh cnn  guess those pro trump comments got to you	35
251	DavidCroteau	thats what we are going slow joe     go back to the basement	0
252	DavidDudek	what systemic racism  that statement from biden tells it all  beware	1
253	DavidGriffith	when trump and his republican enablers want to keep saying he had 8 years to do something and did not do anything  1 56 26   that mic drop    my god    i could not help but say oh snap    that left trump dumbfounded and his only comeback  saying sheepishly   you gotta work with them   he knows that he and obama tried to do so  but the republicans refused	1
254	DavidHao	trump wins	0
255	DavidJuanLozano	cnn     this very day your soul is required of you	0
256	DavidLaws	hunter biden is under active fbi investigation  tell us more about that  can you tell us more about hunter biden s laptop that has emails linking joe biden s family to getting money from foreign countries please	0
257	DavidMorgan	jailhouse joe 2020	3
258	DavidRawson	trump don t give a damn about none of you guys	0
259	DavidRoe	i am coming for you big tech   silence in the face of evil  big tech  is evil  big tech s attack on freedom of speech is way evil  we will not allow them to censor conservatives or tamper with the election  big tech must be taken down immediately  rise up digital warriors    lord of the net  silence in the face of evil  big tech  is evil  big tech s attack on freedom of speech is way evil  we will not allow them to censor conservatives or tamper with the election  big tech must be taken down immediately  rise up digital warriors    lord of the net	2
260	DavidZhang	why does the mod interrupt trump everytime he says something about biden thats got biden on the backfoot  like let the man talk  i also hear too many appealing to  morals and character  instead of focusing on policy from biden everytime he runs out of things to say  get off the moral high horse with the  im a good person stuff	0
261	DavisAZ	biden lost the election when he said he would transition away from the oil industry  trump knew it  the moderator knew it  and everyone who watched knew it	3
262	DayvinKnemeyer	attorney general bob ferguson and assistant attorney general derek taylor are involved in the organized crime scandal by providing assistance to criminals using our taxpayer dollars  attorney william pickett who was the president of the washington bar association and foundation member at the washington state bar association deleted my posts and is involved in covering up the organized crime that i am exposing    seattle  wa attorney david o and david o defense firm stole  10 000 cash paid in full from me by abandoning me and breaking our contract in my federal court lawsuit because david o was threatened and or bribed   david o filed paperwork in the federal court on my behalf  my attorney david o is abandoning me in my federal court case after i told him i wanted him to file the contract that has my settlement offer in it and states   parties  i  dayvin knemeyer  retain david o defense for representation on the matter of obtaining his bachelors of applied science in dental hygiene degree from yakima valley community college  in the alternative  if mr  knemeyer is not provided his degree we would pursue a lawsuit  including trial if necessary  for the same and damages   dayvin and david o signed contract 6 21 2019  the contract also states   retainer  david o defense agrees to provide all legal services for a flat fee of ten thousand dollars   10 000 00  mr  knemeyer has paid in full the retainer agreement   dayvin and david o signed contract 6 21 2019   see our contract through videos or evidence on facebook or youtube because i currently do not have my bachelors of applied science in dental hygiene degree that i earned and i have all the evidence to prove this on facebook and youtube   you will see evidence of how many of these criminals are using illegal software which is proved with judge jan barnette in a court hearing that is included in my facebook and youtube videos  healthcare insurance fraud regarding dr  blake perry in mount vernon  wa at perry family dental and dr  charles morgan in ocean shores  wa at ocean shores dental  the department of health and labor industries obstructed justice by covering up the crimes    you will learn about discrimination  retaliation  fraud  racketeering organized crime and how teachers are stealing from children and students at yakima college  wenatchee college  the washington state board for community and technical colleges  mansfield school district washington state k 12  and government corruption at the local  state  and federal level ring leader yakima valley college teacher and dental hygiene program coordinator cheri podruzny put in the order for wenatchee valley college english 203 research teacher leslie lamkin to illegally remove  not install  and misrepresent my assignment requirements in my english 203 research class  so cheri podruzny could deny my bachelors of applied science in dental hygiene degree  in an email cheri podruzny accepted the english 203 research class at wenatchee valley college as the last college coursework i needed to complete in order to obtain my basdh degree   see evidence numbered  000110 or page 110 in the evidence section  etc    i emailed leslie lamkin trying to get my summary  1 assignment back into the wenatchee valley college canvas computer system  leslie lamkin emails me on june 26  2018 at 1 49 pm that states   i can assure you that nobody is going to dig back into the course assignments to make sure you completed all the work listed in the syllabus    lamkin  leslie lamkin knows that cheri podruzny changed the bridge program paperwork to make sure i have all the requirements that she knows leslie lamkin frauded by illegally removing  not installing  and misrepresenting all my major requirements  this way they both benefit by stealing my money for english class  the books  the bridge program crosswalk and fees  and all my hard work spent to get the basdh degree that i have proof that i earned    see evidence numbered  000009   leslie lamkin and the kids in mansfield are having the same problem with missing assignments  at mansfield luke hall emails leslie lamkin and states   i saw a bunch of your 7th graders are on the d and f list out of your room  are they missing something or something they need to work on    luke hall mansfield  leslie lamkin emails luke hall and states   it s a combination of missing assignments and laziness    leslie lamkin mansfield  luke hall emails leslie lamkin and states   ok  read them the riot act on both    luke hall mansfield  the kids in mansfield are having missing assignments just like i did  i was cheated  so the kids in mansfield are most likely being cheated too  why doesn t anybody care about the kids at mansfield   see evidence numbered   see evidence numbered  000233 000245  000249  those found guilty of racketeering can be fined up to  25 000 and sentenced to 20 years in prison per racketeering count the government covered up my federal court lawsuit with corrupt bias judge salvador mendoza jr  in the eastern district of washington state  the corrupt bias judge salvador mendoza jr  misrepresents court cases by being involved in putting a 42  1983 civil rights act code  not wanting to put in the codes and reasons that i filed the lawsuit such as fraud and racketeering  etc  and doesn t want to talk about why he is representing the case with that 42  1983 civil rights act code  a list of some of the other criminals involved in this organized crime scandal  yakima valley college dean paulette lopez  yakima valley college president assistant public records megan jensen  yakima federal court clerk s pam howard and angela noel  richland federal court clerk debbie brasel  wenatchee valley college president jim richardson is involved with this scandal and other fraud scandals see evidence on facebook or youtube  wenatchee valley college vice president s carli schiffner and chio flores  wenatchee valley college director of human resources and public records reagan bellamy  wenatchee valley college dean s joey walter and lori keller  wenatchee valley college dean lori keller played musical chairs to avoid accountability and moved to another location after english 203 research teacher leslie lamkin illegally removed my assignment requirements  washington state board of community and technical colleges director of transfer education joyce hammer  wenatchee valley college vice president carli schiffner went up to work with joyce hammer at the state board from wenatchee valley college to help cover up the crimes  mansfield school district wa state k 12 english teacher leslie lamkin teaches english at both mansfield school district washington state k 12 and wenatchee valley college and the mansfield school children have missing assignments through public record proof just like leslie lamkin illegally removed  misrepresented  and did not install my assignment requirements  united states secretary of education betsy devos  united states office for civil rights seattle investigator gregg hamby  his buddy seattle office for civil rights paul goodwin  and seattle office for civil rights manager linda mangel  many other agencies and criminals involved that are not yet listed or exposed	0
