,youtube_id,comment,like_num
5536,JohnOchoa,moderater for president 2020,2
5537,JohnMorey,at 1 40  the vp  is like a boy slopping hogs         that is all he has       slop sleepy joey   is a good representation of a sleezball politician,0
5538,JohnLogan,walter mondale said he d raise taxes in 1984     biden saying he ll raise the corporate tax by 7   without clarifying that is only for big business and not medium sized enterprises is political suicide as is promising another lockdown and refusing the rule out court packing,0
5539,JohnJones,ha ha ha    liars calling each other liars,0
5540,JohnJarzabek,trump 2020,1
5541,JohnHuggins,i think it s fair to say that during the remaining debates any time the candidate that does not have the floor per the debate monitor they should turn off the microphone of the other candidate  this would tactfully prevent the candidate who does not have the floor from rudely interrupting the other candidate during their turn to speak,0
5542,JohnFerkins,i love the censorship in this vid  when the guy in the middle brought up the blm movement,1
5543,JohnDoe,he  s done more damage and told more lies in 47 months than biden has done and told in 47 years  you don  t hear trump saying   shut up joe  or   shush joe  when joe talks over him  js reminds me of the canadian election debates  everyone kept talking over each other  it  s not just these guys  it  s everyone in politics they cant even fill out our census in kansas city   and in other citys you think mail in coting is going to work,25
5544,JohnCarruthers,this was pathetic  so typical of chuck clod,0
5545,JohnB,the mediator sucks and was very disrespectful to our national leader,0
5546,JohnAbend,rich keeping the poor   poor,0
5547,JoesphNuno,literally this is like 2 6th graders arguing and the teacher is just trying to calm them down,35
5548,JoelMcKinney,media is the enemy of the human race,0
5549,JoelCavazos,president trump  rocks    draining the swamp   vote out every democrat running for office   trump 2020,0
5550,Joeker,trump is going down,0
5551,JoeWat,i ll be voting for my kitchen table economics and safety for the whole community my family also lives in  my takeaway  trump actually had a plan 1  trump acted like trump   aggravating  but not unexpected by his base 2  biden let trump rattle him into contradicting members of his base if both agreed  i d put them in soundproof booths w  purified air   mics that i could f ing cut off anytime one goes rogue   rebuttals  not wild talk why do  dems say they want to honor the sentiments of   the notorious rbg   but don t respect her explicitly stating it is the president s responsibility to appoint a candidate to fill a vacant supreme court and seats and nine  9  is the right number of justices   otherwise the court is susceptible to politicization  trump had plenty of opportunities to list factual rebuttals    if 1  he didn t only focus on pressing biden until he contradicted himself     2  this debate had formal rebuttals   not free talk  wtf     why have free talk in a formal debate     myowneconomicsdeterminesmyvote  i don t need to invite trump to my kitchen table to use his economy recovery skills to make sure i increase my dollar earning power to pay my bills at that same table,64
5552,JoeStone,fake news,0
5553,JoeSpiccia,seriously trump thinks he won this debate  thats real funny  maybe he can become a stand up comedian  in prison  biden is not sleepy joe he is joe cool  biden ran rings around humpty dumty trumpty,20
5554,JoePlayingOutdoors,maga   vote a career politian out of office,0
5555,JoeMartinezJr,thanks for football trump,1
5556,JoeHackney,trump has proven that he is insane   was a bully and  showed that he really is a dictator who does not know how to follow rules,21
5557,JoeGallagher,i watched less than 2 minutes of the obscenity   no american deserves that,37
5558,JoeBiden,where am i,1
5559,JoeBarcellona,i think trump sr and jr have a bigger drug problem then most of the americans voting for this guy  chewing his face off and also interruptting steady  he just couldn  t control himself  out of control  big time,1
5560,JockStender,af,0
5561,JobsMyopic,i m moving to canada,21
5562,JoanMFerguson,he 45 is so rude and childlike in this debate,0
5563,JoFreeman,the billionnaires got more wealthy  violence up higher and more divided and calling military suckers  trump so his son had a drug problem that s real and he is human  last i checked trump the percentages are very high among opiod users  and their unborn babies are as well  trump is not saying what kind of forest management  rolling back everything obama put in place because he doesn t like and is still jealous of him  that s why he rolled back everything president obama put in place to help combat climate change  step by step in an orderly sequence and he is very thorough  the rain forest in brazil being torn down  that s an economic problem  methane isca problem  smh    no more suberbs are in trouble because of covid 19  this virus has attacked adults and now the latest are the children mr  trump what you goingbto do about that         trump ended racial insensitiveness      that s not cool  the reason trump ended this program is absolutely wrong    trump is not taking chris wallace saying he has been interrupting biden more times than biden has interrupted him  trump said   but what about him   trump is so comical                     it s not funny  but it s hard not too because he won t hold self constraint,0
5564,JinishKanpara,i am sure that prime minister narendra modi of india is better than these debaters  he speaks slowly and words have quality,0
5565,Jinbe,i  m embarrassed for my country,1
5566,JimboJones,this was a humiliation ritual of some sort for the elite  this had to be   what a joke america is  stop voting for these globalist puppets  this is like the wwe,4
5567,JimBob,lol from germany,1
5568,JimB,listen fat  why are you nervous man  you know the thing  corn pop was a bad man,0
5569,JillMondt,biden   kamala  biden horrible time   biden is a joker puppet  you news anchors  reporters  and commentators are being one sided  the democratic missouri senator mccaskill saying  unfair to joe biden  is ludicrous  nbc should have also featured the two current republican senators for missouri  josh hawley and roy blunt  for their comments  addition chris wallace was clearly favoring joe biden in his subjective moderation  sure  trump was not entirely playing soft but did get aggressive through out in response to having to stand his ground while trying to get his answers out there  biden was not entirely objective either  in my opinion it was biden who was the first to sling accusations  the next debate  and i hope with a different moderator  will be interesting  the political analysist rich lowry wrapped it up well and appeared neutral  this is how nbc needs to behave,0
5570,JetLo,americans deserve better than this,0
5571,JetBailey,joe has probably forgot that debate happened at this point lmao,3
5572,JesusV,wow    biden looks like he is in so much pain  he looks tired and sick,0
5573,JesusSavedme78,not to be off topic but    trump agreed and complied to a drug test anti american liberal biden says no  trump had his ears inspected for illegal devices beijing biden refused      anti american liberal biden team is asking for two breaks due to urinary incontinence during the debate and trump says no to any breaks,2
5574,JesusChrist,biden and wallace are both major pos liars,0
5575,JesusAguilar,trump 2020,0
5576,JessicaVera,people needs to stop pointing fingers and start finding solutions  this debate should not start with he  it should talk about solutions probability and future and present impact   one step at a time or if possible  you arent representing yourselves  you are representing the american people,0
5577,JessicaMoore,trump 2020,0
5578,Jessica,all i know is the day trump got elected  half of society became what their calling him and worse  he has helped many people throughout his life and has accomplished more than any of you probably ever will  talk means nothing compared to what he has accomplished even with his hands tied  trump2020,0
5579,JessalynRobertson,jesus christ,0
5580,Jersey,lol i can t even vote i m not american,0
5581,JerryEisenmenger,i would like to try to comment even though i know it won t be read by anyone but the two people i want to see this are the candidates for presidency  since when did children start looking so old  and so disrespectful to another person by totally interrupting everything that person is saying   i don t think either one of these candidates can help the us citizens at all  they all tell lies i m registered to vote i don t know who i will vote for for president but it won t be either one of these two  they re both clowns they re both too old to both act too much like children it also makes the rest of the government act like children as in congressman representatives speakers all of them they all  act like children  trump is such a liar  i can t stand to see him let alone hear him  i hope and pray that trump will read this and put a voice of truth in his mouth because i m a united states citizen and i know how he runs this country is deplorable  i wish for someone else to be president,0
5582,JerryDrew,the future              god help us all,0
5583,JerryDicken,trump drain the swamp  time to put them in prison,0
5584,JerrikaCampbell,so he gets insulin for so cheap   it s like water      my receipts say otherwise  joe  donald  joe  donald  mr  president  sheesh,34
5585,JeromeAllshouse,how you tell the trump supporter from a biden supporter   easy  it the dumbasses not wearing mask and believe there immune to the virus  are for the annoying orange,1
5586,JeremyVanAllen,i  think  every one in politics needs term limits    just thinking of creepy joe in office for 47 years makes me want to riot  all these useless families leaching off the american people for generations has to stop  everyone in congress needs to be fired    our founding fathers would be sick to see how their  vision of democracy  has ended up   we the people needs to march on washington and fire them all,0
5587,JeremyAllen,america you are in serious trouble these are the finest human beings you have to offer your people as leaders,108
5588,JennyMatthews,funny but sad to hear chuck say    everyone is required to wear a mask except the moderator and candidates,0
5589,JenniferMencarini,mute his mic  make him shut up and speak only when spoken to and keep to topic  such a baby   chris do your job,3
5590,JenniferHeyy,bye this was so funny i hate america,1
5591,JenniferDuncan,love joe  s illuminati tie,0
5592,Jenah,1 24 14 ok so there s more,0
5593,JellO,welps  ohio broke the train lol,0
5594,Jei,when tump says how he doesn  t accept racism when in reality his fandom are all racist,19
5595,JeffreyColeman,joe biden is looking good  he s dressing sharp  he s acting cool  go ahead joe,43
5596,JeffYu,i think the debate didn t help a bit  who s voting for who is already decided,23
5597,JeffMcduffie,mr  president please let the socialist comrade speak,0
5598,JeffEvans,people people daniel 2  21 read who puts in and out king  queens  premiers  and presidents our lord couldnt trust us to place these people in such important roles  the people think they elect but do not,0
5599,Jeff,the sponsors want their money back,1
5600,JediForce,1 46 00 q  raising tax  biden a  i am gonna eliminate the taxes  the corporate tax should be 28   not 21    huh    is that how you eliminate taxes,1
5601,JeanneK,the democrats had so many good solid candidates tulsi  amy  yang  pete and this is who they selected  biden was selected for a specific agenda  not for the people  if you google it biden s campaign was broke after the last dem debate then all of a sudden he wins  so unfortunate the party needs to implode and be forced to regroup  it is unfortunate,0
5602,Jazzy,how can you get your point across let alone hear yourself think when you have a clown talking over you all the time,3
5603,JaysonGlass,this right here is why im not voting 2020,3
5604,JayTat,whoever did the casting for this snl parody deserves a raise,0
5605,JayAlicea,i can  t wait till 2024 for aoc i love her and i want her in office for 8 years,0
5606,JavierRuvalcaba,i know biden wins this election 2020,10
5607,JaspalDugal,absolutely pathetic       sheer uncouth barbarianism           that s what the us has degenerated to and they have the audacity to call others third world  shithole countries         what complete arseholes,0
5608,JasonMcRae,ever see the movie idiocracy,0
5609,JasonLi,motormouth is so annoying,1
5610,JasonGoodfellow,let thing do you have to do anything with me i just don  t know how much i can get you i don  t want you to do that lol     t the same day that the only one guy who was in a car     is not working lol i just got home and i  m just going back home now i  m going to be back in a little while i have a couple of people coming home today so i  m going back to the hospital now and i  ll be home by five or tomorrow morning and i can pick you up tomorrow morning and i will pick you up at the house tomorrow so i  ll give it back tomorrow if it  s good     thanks     thank everyone so i know you got it thank me i just need a few minutes i  ll let me go home,0
5611,JasonCoulter,donald trump has been convicted 3 times of racial discrimination by the state of new york  donald trump has repeatedly throughout this presidency refused to denounce white supremacy  donald trump refused to condemn white national racists on a global stage last night when asked to do so  therefore  donald trump is a racist  if you knowingly vote for a racist you are promoting racism and that shows that either directly  or by  omission you are a racist  these are simply facts  i have opinions about these facts   but they are neither important or relevant    i am not thrilled with the democratic platform or the candidate  but i am certainly not a racist that promotes racism,0
5612,JasonBurke,old sleepy joe haha,0
5613,JasmeenAmin,trump fail biden has not been giving a chance by the moderator,3
5614,JasiriUhuru,presidential debate   absolutely nothing presidential about this debate   complete bs  if it was even intended to be serious the mediator couldve turned the microphone off of the person interrupting  this is  merikkka,1
5615,JarodRhineDavis,i encourage you to watch media from the other political side     you may disagree with someone but the only way to understand what is going on in their mind is to observe how news is presented to them,0
5616,JaqulineLeBoeuf,i think that just b c this is how we have been endocrine  2 be about our gov   doesn t make it right  clearly  this show was more important than helpin  the ppl watchin   it,0
5617,JanetHarold,45 just has shtick   no policy   not even full sentences,0
5618,JanetH215,it s too bad they couldn t mute trumps mic so he couldn t keep interrupting with his toxic lies,0
5619,JanK,now your sick trump     it is  what  it is,0
5620,JanJuan,1 45 45   what was that  trump is such a child    trump is exhausting    he is not suitable in being a president  the debate just started and he is already angry and talking over the moderator  he is an embarrassment,114
5621,JamshidAbtahi,obama care too expensive and did not work,0
5622,JamieGordon,health care is awful,0
5623,JamieDre,i can recall when we were talking you told me that trading is part of humans  that everything we do in life involves trading something or the other   so i should trade without stress and i listen   then i earned myself hugely  connect with her on instagram  landlay 12fx,0
5624,JamesWaters,covid covid covid yeah thats all dem fools can talk about,2
5625,JamesPlaysGames,why did they cut the guy out from 57 17 to 57 25  just wondering,1
5626,JamesPickens,the way this man see s    wearing a mask is an act of hate  as the wearer is judging and accusing others of being or possibly being  contaminated  and enemies and therefore worthy of violence to be inflicted upon them in order to be  disinfected   or killed if necessary  for  the good of humanity   most people are not capable of thinking so deeply  but this is really what s happening with this doctrine  further  others are not allowed to not believe in germ theory doctrine and are forced to believe it or be ridiculed or  once again  be met with some sort of violence  so here we have it   judgmentalism  false accusations  intolerance  and hatred  to delve a little deeper  germ theory is simply repackaged disease causing evil spirit theory where only a few  enlightened  ones are skilled in the anti science craft of supposedly seeing the alleged infectious agents with special equipment that only they have access to  essentially germ theory is a religious hate doctrine  and mask wearing is a religious act  i  therefore  reject the religious command of mask wearing because said religious command violates my religion   let the courts begin against  hate crimes are as a crime,1
5627,JamesLaChappelle,i feel like i just watched two five year olds argue about a gameboy for 3 hours while playing rdr2,2
5628,JamesHargreaves,shut up you silly little embarrassing idiots   biden kamala biggest maggots on earh     mutecharlamagne,0
5629,JamesGabrielTurner,go to fox news and read the comments   reality is now two separate things based on party  fox news viewers think chris wallace was on joe biden  s side  crazy,3
5630,JamesFuh,andrew yang would have been the answer to shut these 2 clowns down and bring real solution to america  big corporations not paying fair tax and 80  working class are paying maximum tax  this system makes 80  of population living in a rate race life style  we need ubi to keep 80  peoples heads above the water  and start taxing big corporations the fair tax and spread the wealth around   people are starting to understand the vision that andrew had  let  s keep these 2 pensioners away from the white house and send them straight to the nursing home,0
5631,JamesExploringOnline,great debate  mr trump done well,1
5632,JamesCebedo,trump  wawawawawa   biden   wawawawawawa,0
5633,JamesAmbery,okay  snl let s see what you got,1
5634,JamesAkers,americans need to wake up and really fast  this is getting way out of hand and i hate to say that most americans that are following the democrats are ignorant  for the ones that do not realize and take offence to me saying that ignorant means that you are not very knowledgeable as to the democrats  you are uneducated to that aspect  i give you the meaning because some will say i am calling them a name or saying a bad thing when in fact i am not  i just need everyone to understand what i am saying and know that what i say is true  its not an opinion  it is facts that are backed up by history and by facts that are public knowledge that for some reason not many people want to actually look at and research  all this being said i have researched and i have looked at all the public information that i can and what i found is the following that is 1000  accurate  the democrats for starters have a very long history of being racist and that goes back to the time when they formed  the democrats were not very pleased when lincoln freed the slaves so they had him assassinated by none other then a democrat  the vice president at that time was a democrat and once he took over he tried along with the other democrats help to go back on what lincoln had accomplished and it failed thanks to the republicans whom had just enough votes in chambers with some persuading  the democrats created the kkk and even today they still have members of their party that are active  robert c bird that was a grand dragon with the kkk and proud supporter spent his life and actually died while still serving in congress  he has bridges   buildings and roads named after him throughout wv yet he was a man of evil doing against the black communities  the democrats have a lot more members with the same similarities scattered throughout america  they are supporters of planned parenthood that was created by democrats back in the day under margaret sanger  i suggest you take a look at her interviews and why they are in support of abortion or shall i say why they actually started abortions  the interviews are public information and you just have to look them up under her name  they started abortions to try and cause the black population to decrease by killing the black american children so the race would eventually die off  or shall i say that was the plan and sanger is not at all afraid to say that in her interviews of coarse they use the n word for their reference  they have fought against all civil rights movement and any legislation that went before them and still today do the same  i know you might say well they have black americans in office and joe biden just picked a black woman as his running mate yet you do not think of the fact that they are doing nothing but using the black americans to try and gain power  look back at a year ago and see the debate that his running mate had with him before she dropped out of race for president   she exposed old joe for what he is and how he was a racist   the thing is everyone forgets that and they know this because people do not see to care  the real funny thing is no one wanted her as president a year ago but now a year later everyone does not think about old joe dying in office and her taking the helm  now we have a man that has been accused of sexually assaulting his coworker running for president and he picks a black woman to use to try and get elected a woman that no one wanted a year ago and its okay  they shut his accuser up by one of two things they either threatened her and her family or paid very well  i do not get why someone would take money and forget something like that so i will assume she was threatened  now on with more  the black lives movement gets donations through their website and this is in the millions and should be going to help black lives and communities but no it goes to all white democrats like joe biden  bernie sanders   elizabeth warren with millions received and the list goes on  this organization is ran by democrats as well as antifa and they are paid and organized among them that are causing all these issues  ask yourself why only certain parts of the country are having problems and not the rest  this is because they believe they can swing the blame onto trump in these areas and swing that vote for these states because they need them to win the presidency   they are using all the americans period and the sad part is its going to cause a civil unrest that has not been seen since the civil war  americans fighting americans and they could really care less and why you might ask because they are evil and honestly they do not want americans to be free anymore they want complete control and a lot are falling for it  the democrats sell americans out to other countries and this is exactly what they plan  we can stop them and we will stop them  do some research and you will see for yourself  whom do you think dropped the ballots from the mail in a ditch in pa   all of these were for trump  the demons aka democrats are not going to let this be a fair election  they will continue to cheat and do what ever they can to try and take control and we the american people that believe in a fair election process and believe that we are one nation under  god and want to be able to keep our rights and freedoms have got to stop  them from destroying our country that men and woman have fought and died to protect throughout history  we will not let them take over   we will fight and we will win against this evil  god   bless and love you all  i pray for everyone and i pray for our country https   youtu be l3zg3g2arlg,0
5635,James219,we re all gonna die,2
5636,James,vote green party          america is mightier with biden  trump is a disgrace  violence is not the answer   stand back and stand by   are you kidding me                  5  jorgediaz i have a better chance to save the country and i didn  t even graduate hs 77  binduroy trump for more 4 years 1  rhondal flu shots all shots are using dead babiws 3  savageman nothing but communist news  2  rhondal no biden mr trump is president till end of election   democratic get that       2  navigation andrea mitchell had the best comment when she called this a hot mess,0
5637,JakolaboKenya,this is not the great america i used to know,2
5638,JakobSteven,rumourmonger trump,0
5639,Jakedyck,you freakshow are talking tough you re nose,0
5640,JakeTaylor,watching this for a good laugh  american politics is an actual joke,0
5641,JakeHall,i really like joe i like his corvette    and cool sunglasses but he has not done anything for the black community in 47 years                      so sad    i wish you the best joe but trump has done so much for the black community i already see the positive impact  we will all have to vote for trump i guess,5
5642,JakeBooher,trump 2020,0
5643,JaimeL,even though i don t like one bit this administration i wish mister trump a quick recovery from covid  voting democrat this time around,0
5644,JaeDean,chuck what a joke oh nbc is not bias at all  what a joke,0
5645,JadeBarnes,god trump is such a rude and unintelligent individual,0
5646,Jadaaabaabeta,ill go ahead and say it   i dont trust either on of them   they both lying     studdering   lying,0
5647,Jacques,i am not that religious but i am belting out ave maria in the horror of these immature people with the mentality of 5 year old children fighting over a toy,1
5648,JacobeeJohnson,sleepy joe your finished     i got a feeling ill win this      you cant even get out a sentence      lol azzrez,1
5649,JacobGomez,this depressing,0
5650,JacobCastle,just please vote biden,4
5651,JackieTitus,why can  t i just make my own opinion and not have yours shoved down my throat,0
5652,JackieSeo,a business man who became president only a few years ago and successfully making america great again  vs a sneaky politician who did nothing in his half century long politician life and still lying,1
5653,JackReacher,trump 2020,0
5654,JackCuthrell,why are you so opinionated,0
5655,Jack4ss,finally  a reporter who knows what s happening unlike other reporters who thinks trump has some sort of smart strategy that he s employing,0
5656,JW,shame you trump  we ll elect you down,0
5657,JUSTLOVINGBTS,honestly they  re both terrible when tf is the us getting a good president,4
5658,JTTodd,nancy is blocking the stimulus bill because she doesn  t want trumps  name on it  she has stated this on record and it  s been read back to her countless times  it  s clear she will not pass a new stimulus  bill until after the election  this is outrageous  people are literally loosing everything and some can  t eat and yet nancy pelosi will not even compromise  when obama was resident nancy spoke directly to obama during obama  s stimulus bill back in the   housing  crash  she refuses to even call trump to negotiate so that a bill can be passed and people can eat  things are getting out in the open folks let  s get ready  twitter and facebook are being subpoenaed to answer for their election interference  they blocked the biden   hunter story because they want biden to win  every american should be paying attention to this one  joe biden is a meir puppet  need proof  go to youtube and search joe biden teleprompter  that  s all the proof you need  he has   interviews  via zoom etc where the questions he is asked is scripted and his answered are given to him via teleprompter  now the whole point to have scripted questions is so you know the questions and therefore can be prepared with a crisp answer  this guy joe biden has scripted questions and reads the answers from a teleprompter and he still can  t get it correct  the point for the second half of this video is to show   at a surface level  anyhow that the media has been complicit in helping joe with his plan and agenda and they give trump nothing  crazy times stay blessed and youtube joe biden teleprompter get the algorithms up so more people can see joe  s biden  s true mouthpiece  he is lost without a teleprompter this is not a leader this is a puppet it cannot be more open and apparent  much love to everyone  trump or biden please do your research and choose wisely  no matter your choice you are loved,1
5659,JTThompson,i  m sorry but i have to agree with president trump  that doesn  t mean i voted for him tho  the individual mandate was an abomination in my opinion  it should  ve been down right unconstitutional and illegal  the audacity of a corrupt government to think it  s ok for them to just take even more money from hard working american people  it  s sick  twisted  and wrong  and it was spearheaded by both president obama and vp biden  smfh,1
5660,JShin,democrats could have done better job for cov19  debatable   the covid failure was an american culture thing  namely being open  free  naive and too care free  too easy to be a second guesser  trump is treated unfairly,0
5661,JPierce,biden didn t call anyone  super predators  that was hilary clinton        so not only are you going to just interrupt someone like a child  you just spew nonsense when you have the mic,1
5662,JOSHUAMOORE,that was real,0
5663,JMoon,during the debate it was arguing like at a thanksgiving table with relatives when you sit back and listen,30
5664,JMissesBlac,trump said racial sensitivity training is racist,9
5665,JMills,trump destroyed joe   listen with your ears morons,0
5666,JJames,is there seriously nobody else in the democratic party likeable and respected enough to go against trump  is biden really all america could muster  lol  i hate trump but you dems need to hold your party accountable  this is a joke,1
5667,JJ,trump vs joe and chris  talk about a handicap match,50
5668,JC,she predicted that hunter biden would be brought up,0
5669,JBoii,i just turned 18 a week ago idk if i can vote but  i vote for joe biden,2
5670,J,there is no rhetoric   just anti rhetoric  thats all folks  the left is trying to twist you the right is just trying to get back to normal  you people are all getting played biden is a manipulator,4
5671,IvayloTodorov,you can iven breed ha ha  are you in the earth,0
5672,IvankaWanakisurias,a very shining   proud moment for the republican party     i think trump can outdo himself on the next debate    on embarrassing himself,8
5673,IuriiRudov,biden is blaming trump but don  t give any better answer to the situations the president has done,0
5674,ItsnotMe,lmao trump keeps jnterrupting biden this seems unreal  like a child fight  vote blue  i am scared for my future  how can people be so dumb and selfish,28
5675,IslandJdm,trump is no good,0
5676,Isckry,well  even thought they were not behaving as professional as we expected  finally at 1 56 president trump exposed his position regarding law and order   law and order gives cities a sense of balance  people can start using their energy in building the future and allow others to get jobs which benefit families and the community as a whole   law and order means more organized kind of living  investment  entrepeneurs feeling safe to start building economic development  jobs  health  happiness   we will have respect and build up the society we want to live in   thanks president trump  all the facts in 47 months overwhealmed all some other politicians have not done in 47 years,0
5677,IschizUniversity,mr trump  you  re fired,0
5678,IrrelevantRing,to people who live outside of america  this is the greatest comedy skit out there,3
5679,IronmanTimYoung,2 35 30 does trump endorse voter intimidation in the voting room,1
5680,Irishoodlums71,creepy sleepy joe china sucks,0
5681,IrischKingXMAC,you guys really vote this man as your president   ok look everyone makes mistakes but if you vote him again you stupid this guy is a joke,0
5682,IrisHewlett,hunter biden  burisma   and corruption   the impact on u s   government policy and  related concerns  u s  senate committee on homeland  security and governmental affairs  u s  senate committee on finance  majority staff report,0
5683,IreallylikeDragonballz,trump   literally cuts off biden constantly  wallace  mr  president wait your turn          trump supporters  this is so bias               and they wonder why we all make fun of them,114
5684,Inwhomitrust,rump has no morals  no conscience and no manners,2
5685,InvestYourWorld,cnn cracks me up  they back a guy like biden  ancient joe  follower joe  i think cnn wants to control the agenda instead of any president  they ll get away with it if it s joe  do you want this guy to run the country really   watch this https   youtu be xdpdu 7dcgg https   youtu be qqefxwwpats,0
5686,Inquistev,why can  t the mics be turned off,51
5687,IngridArlington,biden was programmed  period  he said the same words as when he read off the teleprompter  his speech about   do you have an empty seat at the dinner table because of covid death   i heard that before,0
5688,Imfallingapart,1 20 45 1 37 18   trump says china plague  1 44 40 1 51 20 1 59 25   trump talks about protests  2 00 05 2 02 25 2 05 25   biden talks about police  2 06 55 2 09 42   trump says stand by proud boys 2 10 59 2 11 47 2 13 35 2 14 40   biden talks about his son in the military  2 15 00   trump talks about biden  s son  bo  and his addiction  2 15 30   biden says he is proud of his son 2 16 20   trump talks about forest fires  2 16 55  2 17 48   trump talks about global warming  2 18 47  2 25 15   trump says china and india   send up a lot of dirt in the air  2 26 00  2 26 34   trump says you just lost the radical left 2 27 35  2 29 15   trump starts talking  about not voting in person 2 31 49  2 32 27  these are just some links that i think are important or funny just a friendly reminder black lives matter,1
5689,ImerFlores,this is where trump lost it,0
5690,Imagez,biden is racist,0
5691,IlyasAli,i don t agree with both of them  how about they just calm down  and stop interrupting,3
5692,IlonaHuang,this is my perception of the presidential debate 2020  we all know the main core of this world  s problem today is china  not north korea  so on this point i give a score  trump 10 10  biden 5 10  nbc host 1 10,0
5693,Ignatius,trump 2020,0
5694,IbrahimAhmad,this is quite sad,0
5695,IbibioTribe,actors,0
5696,IanOsborne,trump is like a cheeto homelander,11
5697,IanEnsign,this reminds me when in middle school where we had to defend two sides with a debate and one side knows they are in the wrong but won t admit it  the middle school students have to defend racism for a grade  idk why trump was doing it  i mean come on my guy all you had to say was you don t agree with the white supremacist  easy you lie so much just add it to the list lol  pizzaisgood  justsawacow,0
5698,IRONS,1 winner trump              trump ran all over the big guy   american frist not china joe,1
5699,ILaven,trump is a bully         full stop  narcissist,0
5700,ILLUMInationappreciation447416,i think wallace is friends with biden,0
5701,IKEgEE,a joke is what this is  snl i know this will be a goodie for ya,5
5702,IDontLikeThatShit,on a side note  former senator claire mccaskill has a beautiful home  the table with the candles was a little too busy  but tastefully decorated overall,4
5703,IAmTrumpsCombOver,look at trump as the  debate  goes on  he s got the nixon sweats  he s desperate and he should be  he s not getting reelected,0
5704,HyuDoin,ok so trump said proud boys stand by or stand down bc the moderator said those words  he just fumbled them bc he  s slow af,2
5705,HuzaifaKiani,orange is sus,0
5706,HurrikaneTv,what a debate guys,0
5707,HunterKell,at this point can we just give them boxing gloves and whoever is left standing gets to be president    i  d rather pay to watch that then these dumbasses debate,148
5708,HungNguyen,biden has no memory or hearing loss  so he incorrectly answered the program operator s questions  so when answering the question  the external video directed to answer  if we don t want america to go behind and bow to china like obama  don t elect biden as president with the congressmen  they will go the socialist line and will listen to advice  if we do not want to bring a new bag of money to buy a chicken like venezuela is already socialist  never vote for democrats  if we travel with pride in holding our us passports and our currencies are not devalued  vote for president trump and the republicans  we have to watch the host chris wallace  why joe biden did not answer the question that chris wallace did not stop biden saying  poor president alone had to face 2 names chris wallace and joe biden  president trump is number 1 and is a lover of the united states  since trump took office  has fulfilled his promises when running for office  47 years joe biden was a senator and vice president did nothing  or just make america go backwards and listen to china s advice  that s why obama had to go through the back door of the plane in china  making america too humiliating,0
5709,HugoWoods,american male life expectancy is 78 6 years old,0
5710,Hugin,ehm you know the  thing mail in ballots don t lead to ehmm  spit it out  joe,0
5711,HughGlass,https   youtu be ufrirpxqd8a  why biden should get the vote,0
5712,HuegeneFrancis,my poling card need to fix my afiliated party is wrong,0
5713,HtTh,black disneyland heartattack,0
5714,Hrehman,politics is a game of billionaires middle class bye bye unfortunately americans have to choose one evil guy both of them don  t care about country just their own benefits and family both r corrupt selfish candidates,0
5715,HotWheelsKNG,people see whats going on joe    trump,2
5716,HotSauce,no war with trump  biden will have us  inna  middle east forgot to pay mfks,0
5717,HopeMcIntosh,let s just add a kindergartener to the ballot  i ll take a presidential promise of recess and snacks over this foolishness,219
5718,HopeKincaid,i appreciate the fact the joe will at least look into the camera and somewhat listen to the  moderator compared to trump who just yells over people and at people my immediate response  bruh,64
5719,HoodpatrolStrains,how bout no more presidents    just alot of people elected,0
5720,HollyBoily,i am so proud to be canadian  i get it canada is not perfect but hey better then this,0
5721,HollyBeeman,this was interesting,17
5722,Hobite,trump  you spent 4 years to diss china  s democracy  and ruined it in one day,23
5723,HiralPatel,man this is super power country don  t you guys have any young energetic personality,2
5724,HipInjury,biden is a joke  and he tried to divert attention from his drug addict son by bringing up his dead son  sleepy creepy touch a little girl babbling uncle joe biden is the last thing we the people need,0
5725,Hionconsumption,biden told the president to shut up  that was hysterical,106
5726,HimanshuSharma,trump won fair and square    the fact that all left and media is crying how horrible the debate was and other debates have to be cancelled means they know biden was beaten badly      and trump was debating both chris n joe at the same time  only because of chris  biden was able to atleast look good   and one thing about proud boys being white supremacists  look at them  black white hispanics all are part of that group  its just anyone not left is a racist      proud boys exist because the crazy antifa are beating n breaking unarmed common people and someone has to stand up to them,3
5727,HillaryLavendar,i take insulin and it does not cost the same as water,0
5728,HeysisheySpillthetea,trump 2020 baby,1
5729,HermanBk,murica in a nutshell  starts at 2 49 52 murica,1
5730,HenryVonDorn,biden  i  m the face of the democratic party trump  not according to harris  bro he acts like a little kid,57
5731,HenryOosterwyk,don t butt in while im trying to interrupt,0
5732,HenryFlores,trump debated two people  chris wallace and joe biden  and the clear winner is   president donald j  trump  when joe is in trouble  chris wallace is there to save the day for joe  what a shame    joe biden should follow the democrats advice  lock yourself in the basement until the election,1
5733,HelenSmith,aw man i wish bernie would win the election,0
