	youtube_id	comment	like_num
7302	ZariahGuzman	as soon as trump talks about biden s family getting rich she interrupts	1
7303	ZavierPhil	biden was not comfortable speaking for 2minutes uninterrupted  was hoping trump would save him  he  has flip flops on many policy issues and has now confused the never trumpers and the bernie lefties  the hunter laptop  china   moscow payments  got more coverage  so a bad day for biden   good day for trump as he did not chose to talk about mueller or impeachment which hamstrung his administration but talked on promises kept	0
7304	Zeb737	trump  i take full responsibility  trump literally one sentence later  it s not my fault it came here  it s china s fault	0
7305	Zebafella1	trump  knock biden out	1
7306	ZebulonLemoorian	it s quite sad when you consider the fact that they re are people being manipulated from the media and force themselves to believe whatever the media states  joe biden has done very little to nothing in 47 years but president trump in the other hand has tried in all his power for his term as president to help make america a better country yet people buy into the public and believe them instead of the truth  if you consider on voting biden just know proper facts before considering a vote because this can ultimately change our country forever	2
7307	Zed	did he just call trump lincoln	1
7308	ZedZordaan	oooooh     no jail for drug offenders     reeducation  joe   this is right out of a schwartzenegger movie	1
7309	ZeeK	only his wife was there   where is the rest of biden s family support	0
7310	ZeikA	19 05 is when it actually gets to the point	0
7311	ZekeLefty	joe gonna find a pathway for 11 million people for citizenship  and dreams   come on joe        we still waiting on our dreams	0
7312	ZekoriLair	ever realize that joe biden is an idiot	2
7313	ZenJamin	this narrator is so trying to help joe      and trump beat both of them	0
7314	ZenReza	trump 2020  4 more years	0
7315	ZeneJohannBornman	donald trump is so human  i love our president	43
7316	ZeroH	trump slayed	0
7317	ZeusPanagios	everyone is a victim in joe biden s america   joe biden  you know his character  you know my character   i am anxious about this race   i think he meant to say  i have anxiety about what will happen when i lose this race	0
7318	ZhuZhu	president trump wins many times	1
7319	Zilla11	obama built those cages	62
7320	Zitadelle	winning  winning  winning        footloose   kenny loggins    hey joe  this is not a train	0
7321	ZivenAdelino	corona patient deaths in the us are five times more than flu patients  8 747 864 covid 19 infections  total dealth 229 292 indicates the usa is being led by idiot clowns  and show us no super power  november 3rd 2020 is the perfect time to replace those idiot clowns	0
7322	ZivilSoldier	trump won	2
7323	Znibro	biden wants to legalize 11 million illegal immigrants   and raise the minimum wage   ehhh  they will undercut all markets and everything will go down the drain  business will not be able to afford this  but the dems will get some more votes and keep poor people in their place  insane	0
7324	ZolidTechHD	biden why you even talk only thing you can end is your traitor live you betrayed own family drug addict son and you betrayed own country for profit end you live and stop using diapers at least	0
7325	ZomuaniChhangte	oo wow thats lie ok mr vice precident   and igh let him finnish vice president    stop being lie ppl    thats enought    and kristin welker give him time   he gat to say some important ok	0
7326	Zonthoria	why woman moderator  so injustice	0
7327	ZootedGamesLLC	definitely one sided f    fox news  facts vs insults	0
7328	ZoranHelenaOceanArt	why is biden pointing fingers at us    is that a subliminal threat or is he begging for our vote   i ll say both  well it didn t work  soooo i say   i ain t scared if i don t vote for you	0
7329	Zorroborro	funny to see biden checking out melania in the end	7
7330	ZosoRising	i dont know where he comes from    queens    im dying	15
7331	Zost	what does biden know  lmao	0
7332	ZsoltF	she supports 57 41 biden    but don t worry with this attitude she made another  0 1  for trump  and what is the best      she did it for several times	0
7333	Ztertis	biden is not debating trump  he is denying any fact and tries to convince the moderator	0
7334	Zung2020Huy	biden has been corrupted over 47 years   he offers nothing for the country	0
7335	ZuzusPetals	one nation under god  trump 2020  biden is a weak  confused pawn	1
7336	ZynGod	biden   i will ban fracking   also biden   i will never ban fracking  trump won this debate hands down 100	89
7337	aanna	in order to fight this horrible disease that came from china	0
7338	aarshatiGordon	i can t watch the liar biden clicks out of here  trump all the way      biden  was in office  47 years and got rich off us americans   and we got poor  remember people he brought nafta in and took our jobs overseas do not trust biden	0
7339	abbyp	2 20 42      i m hispanic and even i know that s a lie   they promised that before and had 8 years to do that and never did	38
7340	abcdefg	trump 2020if there is a real systemic racial discrimination in america  how come barack obama became the president in a predominantly white  population  where is the discrimination there	1
7341	acmilan	please stop posting hate comments about trump i can t stop liking them all	0
7342	ada2step	trump 2020	1
7343	adamgrigsby	americans dont panic  lololl another 200 thousand dead in 2 months  really   biden   i wont meet unless he agrees beforehand to scale back nukes   uhm it doesnt just happen biden and they know me   lololl  yes and they laugh biden  my plan is making sure we have a plan democrat leaders dont see themselvescas american thats why their cities suck  they are communists ny is dying  biden look at how low weve gotten covid   lolol   it has the worst numbers    pelosi   keeps  blocking   it   this is ridiculous  people are making 6 bucks an hour   really joe  people didnt lose their insurance under obama care  really     russia russia russia  you know biden is lying when he looks at the camera and start speaking platitudes	129
7344	adamhhamade	who do you guys want to be president	1
7345	afenijmeijer	trump has far deeper insight into the threat of this fake pandemic people die naturally  every day  the world needs to move on  the statistics are all over the shop  btw this moderator is so much more capable than that other clown	0
7346	aguaman	trump vs traitor	2
7347	ahmedali	trump says facts   from jordan i hope he won	0
7348	aibandidos	he as no clear plan    we have a new therapeutic and a vaccine coming  that we will distribute within days using the military   you see  no clear plan   it s so clear biden was coached to tell these  mini stories  in response to certain topics  trump called out on it hilariously  my conclusion  biden plans on spending more then half of the gdp on new policies  hope he also finds more gold somewhere	53
7349	aikomellow	trump2020       tiered of the demoncrat liars	0
7350	ajhatti2011	i m sick your stupid wuufluu diapers  it s trying to stop rice with a tennis racket  the cult of the masks are a bunch of half wits who don t have critical thinking skills and will always look to someone else for a savior	0
7351	ak2080U	at this point im voting for kanye west	0
7352	akkrauta	classic government thinking  been in politics for decades  literally 15  as long as the country has existed  no major accomplishments yet we re led to believe if we gave him 4 years he d get stuff done	0
7353	akku	when biden lies he look down	15
7354	alaaddintala	reis trump yan nday z	0
7355	alaneichelberger	biden is clearly a russiaphobe lol  thats why they dont like him there  he blames them for things they have no involvement in and makes up entire allegations	22
7356	alanjaymouse	things are pretty good in oklahoma and it s a red state	0
7357	alanwelsh	biden  zero emissions by 2025 that s a pipe dream  even for musk come  on joe you can do better	0
7358	alao	imagine thinking trump won	0
7359	albertocalzado	obviously trupm won the debate	0
7360	aldrickbanks	biden and his son took so many bribes from east europe and china  why he keeps lying  the topics chosen are mostly nonsense trivial things that democrats cowards like to pour all their strength onto     apparently  this girl  moderator  is not moderate at all  a very shady woman	0
7361	alex	biden wears the blue tie and trump the red so we know who is the democrat and republican  like bloods   crips central park 5 are guilty as hell  joe	0
7362	alexandrerobert	biden   i dont see it as the way he does  blue states and red states i as all the united states   then right after he says    and look at the states that had such a spike in corona virus cases  they are the red states   i cant beleive there are people actually voting for him	1
7363	alexandriapryor	lol you people are sick  they cut trump off because he can t stay on subject  he gets rude and belligerent  i dont particularly care for either one  but obviously one is about money money money and the other is about humanity  money is irrelevant if we are all dead  the economy is irrelevant if we are all sick	0
7364	alexbilenkin	put that clown on starboard  back in his  basement and tell him  that he won senate seat	0
7365	alexeypuchkov	joe  we know your reputation   you are a political ruin	2
7366	alexkinlaw	biden is peddling fear  scare people and shut down rational thinking	14
7367	alexryder	my family is hurting badly becouse of the democraps	32
7368	alexsmith	support great  president trump	0
7369	aliazadasl	sleepy biden is a joke	0
7370	alibell	37 34 all in one sentence joe says  i dont look at blue states or red states this is the the united states of america     but them red states are spiking like mad  what a hypocritical joke lol	0
7371	aliciamagazine	trump won this debate  biden caught in his lies and confirmed what trump has been saying  trump 2020	64
7372	allin	sleepy joe is wasting times	0
7373	alroot	the problem i have with their covid response  is no one has shown me proof it is any where close to being as deadly as they claim  i have seen proof that wearing masks will not help stop the spread of the virus  the best proof i have seen to combat covid is for people to get outside in the sun	0
7374	alum	the mod sucks	2
7375	alvishunter	all of the things biden says he ll do he has not done in 47 years so what makes you think he will or can do it now	91
7376	alwiggy	good old joe lying as usual corruption runs in i viens	0
7377	alxscales	how can you even get away with saying he said inject bleach lmao   oh now joe biden is for all americans  got it  you are insane if biden is your pick  i am not even half way through and he is incredibly unfit	0
7378	amancoment	a whole paycheck   to pay for my obamacare  a paycheck  a month     boy  that s living the dream     but i lost my job and was hurting    when you were vice president    i have a great job with trump  in office   who gives a crap about  trump s  tax returns  i don t   who is best for president  i do    trump 2020	0
7379	americafirstgal	trump already has the video of biden saying he would stop fracking on his youtube channel  be careful what you ask for joe  you noticed how biden started getting heated and louder at the end  trump tripped him up	52
7380	amirali	because trump loses the election  he says the election was rigged	0
7381	amosanon	sleepy jo says his upcoming failed again attempt at oval will cause rioters to take to streets  what is he doing to discourage this  or was that a subliminal message to dim funded weapon antifa  it s very obvious the dims pay travel cost  rent uhauls and encourage looting and rioters by ignoring violence  not one word at dnc about the violence happening in blue states and in real time outside dnc  does his ignorance prevent him from seeing how knowing this and doing nothing to prevent violence will put blame on himself  many dims say no peace till they are in charge  that to me is admitting that they are the root of violence  looting and rioting and they believe the republicans would protest peacefully  will the dims allow this or will they disrupt peace once again with thier antfia weapon  come on man get real  get ready  four more  perfect years for economy and keeping america great	0
7382	anaAnna	2 against 1 again  great job mr  president     christians all over the world are praying for you	1
7383	anastasialester	good job biden	1
7384	anbak	hunter biden was the front man for the  big guy  crime family	61
7385	andrei115	wow  a reasonably impartial moderator  so they do exist	0
7386	andresgalviz	but who built the cages joe	1
7387	andrewjohnson	who in their right mind would vote for sleepy joe  he s caught in tons of lies	0
7388	andychui	hong kong never lockdown  i go to office to work everyday  my son has started go to school for month  and we are doing good	42
7389	angelalopez	american s don t panic    did you see the toilet paper line  joe	0
7390	angeldelarosa89	ripping children appart  janet reno and his fellow dems would know just ask elian gonzales	10
7391	angieRivera	i didn t know clones like hidden bidden could lye like that  now  i know     he could not do this job   like h1n1   he did nothing	0
7392	animalcorvair	trump all the way	1
7393	anotherjohndoe	20 50 is when the actual first question is asked if want to skip the pointless thank yous and grandstanding	3
7394	anthae1	sub zero across the plains states clear south to texas and louisiana the day before elections might seriously cramp poll voting  there is absolutely no way the election day vote won t be compromised by the blue state late mail in ballots scam  then their challenge to electoral college going to scotus  which is why the house refuses to meet to vote a tie breaking judge in  if there s a scotus tie vote  then nancy pelosi becomes president and world finances will implode with that jackadoo nutjob as potus	0
7395	anthonygalletta	he said the thing ya know the thing lol	0
7396	anthonynino	trump smashed bidenmyear epic	0
7397	antistat	i can t believe what i just heard   you must wear a mask coming from an unmasked inforcer     either put the mask on or quit trying  to enforce it  bye bye                     and get your act together	1
7398	antoinemortier	that guy biden is such a fake    10mn in and im already outraged  trump for the win     i don t believe in god but god make him president or they will lock the all world down	0
7399	antoniowilliams	why is she very quiet when joe biden talks but when trump talks she s constantly interrupting him and cutting him off this election will never be fair to trump sorry to say	27
7400	aonewomancrowd	yo joe  imma let you finish but i think donny has some of the best presidency of all time	30
7401	apriltime2008	people need to know the covid 19 is a bio weapon  it s not the president trump s fault  i support president trump for he is patriot to the country	27
7402	aquafishes	trump   stand back and stand by  proud boys   yes sir  we ll wait for your command trump   i know more about wind then you do  biden   pinches his nose  and says   i know  trump says sitting and talking with our families in tough times isn t real   come on biden you can do better  the moderator muted biden many times  but even so  biden was the better of the two the debate was stacked against biden  but biden won the debate anyway  the moderator muted biden many times one spent 47 years helping others  the other spent 48 years helping himself obama built cages for adults  and trump put children in them moderate mutes biden 55 50   but let s trump continue to tell lies jacked up steroid trump appeared subdued and sleepy it s a shame they had to enforce debate rules  like no interupting i didn t realize how ugly trump is  in both appearance and lies  he prepaid his taxes  by losing other people s money  hard to follow trump s conversation  but biden was concise and believable fact checkers are cleaning up trump s lies everyone knows biden  and unfortunately  everyone knows trump too biden s laptop contains notes on trump crime family activities biden will keep country open  and will snuff out covid at same time	4
7403	arahimikh	who is here after the rigged election	0
7404	arielburgos	why doesn t joe answer the question  who built the cages joe	0
7405	arieleldman	vvvvvvvvvvvvote iiiiiiiiiiiiiiiiiiiiiin person	1
7406	arkadisevyan	biden s slogan should be   promises made  promises will eventually be kept  maybe	1
7407	arodgefan589	when biden starts stuttering and pausing is when i laugh and all of his bootlickers cringe i love how biden pretends to be mad about how the kids were separated from their parents when the guy he worked for was known as the deporter in chief biden says he ll choose hope over fear  isn t fear his and the democratic party s entire approach to coronavirus biden saying trump doesn t understand something  ironic biden ended terribly  seemed rattled and frustrated  desperate almost  trump very much got under his thin skin biden complaining that trump takes things out of context  welcome to trump s life lmao biden clearly lost it towards the end  his answer at 2 43 11 was some odd psychobabble that was hardly coherent  he just put random words together hoping they d create a thought	232
7408	arthuang	joe  liarjoe  dead man walkingjoe  criminal  lock him upjoe  born liar	1
7409	arthurmartini	as usually this debate no different than the other debate the moderate 100 percent against thump  biden never got interrupted and got 3 minutes to trump 2 minutes the topics also was also favorable to biden and whe6 trump attack biden and his corruption the moderate interrupted trump it was  obviously the  moderate favour biden and as well the other debates favour biden	1
7410	ascotclark	the tag line that s almost more powerful than maga         c mon man        xd	0
7411	asdf	he going shut down the virus like he shuts down viruses on his computer	12
7412	ashortyg	one day he says he will ban fracking the next day he says he won t ban it  c om on man	0
7413	ashwinkarthik	trump savage     only talk no answer	0
7414	asioekiou	2012  2013  2014  2015  2016  2017  2018  2019  2020  now he s ready to fix america	0
7415	assquach	2 37 29  i think this is my favorite part  just love the akward silence biden gives lol	4
7416	astartes23	just to save your time 1 21 11	2
7417	astralpx	lol watching illuminati actors is hilarious  they are obviously scrambling if these clowns are their best	0
7418	ataye1	state by state livable wage will help  15 00 does nothing for a new yorker  not even in baltimore	0
7419	atf	when i see mr  joe biden    i can see what we are going to be like in our old age we might as well enjoy our youth as long as we can	0
7420	aubreygomez	the scintillating butter legally release because wire superiorly manage circa a stingy rowboat  scarce  unnatural desk	0
7421	audiotomb	at 2 53 21 a young woman takes a tablet off joe biden s podium  no wonder he was looking down the whole time our president spoke	0
7422	autogirl53208	so biden says trump cant do the pre existing health plan but they can   he just doesnt think before he speaksmost those jobs need experience or schooling   that s not gonna help the lower class   how long does it take to charge a car  long lines to wait to charge it   most houses aren t set up for that voltage to charge the car either   i think you can only get around 300miles before it dies  and solar needs so many panels just for one house  its not realistic   the  biden plan  will ruin this country   we have the cleanest air compared to china and russia  open your eyes people	0
7423	autriparrish	trump 2020	0
7424	ax056	the next president has to back the free world and democracy out of this un democratic organization or humanity will be no more  net zero emmissions is imposible    politicians are not chemists    transforming energy into nothing is impossible   energy can only be transformed from one form to another      the united nation s criminals aren t chemists  either  let me say this about that    it doesn t matter who becomes president    if climate change  takes hold  the free world is headed for disaster    shame on the globalists the united nations and anyone in the world for supporting and filling the pockets of these dicators  it doesn t matter how you look at it    the media that handled  this debate is biased totally toward the left    to me that is advertising the united states toward the socialist extreme     what i saw in the debate  was biden being given free reign to make to make his point    i saw trump being cut off from making his point   on more than 90  of this debate	0
7425	azchris1979	why are these so rushed  do they have something more important to do right after this	0
7426	azmeraabdela	biden talks humanity trump talks america	0
7427	azmike1956	hey abc  you can t fix stupid    hey chris wallace you can t rinse that taste out of your mouth	1
7428	azuremain	biden   i never said i m against fracking   trump   i ll put the tape on the website   biden   i said i m against fracking on federal land   crooked biden lying on prime time live tv  gotcha	23
7429	baByRoLL	joe sound more stupid	0
7430	bababugbess68	em em me i want mustard with my china em um biscuits	0
7431	backach1	bread and circus   hope i am wrong  the world could  do with a few more good guys  on the peoples side  but in view of operation warp speed really  does not look to be happening anytime soon  americans need to look to themselves  or so it would seem	0
7432	bailey9r	you get a different take from tv or radio  nixon kennedy debate most listening to radio thought nixon killed it and of coarse on tv viewers thought young handsome kennedy beat scruffy needing a shave nixon  i listened on the radio live and it seemed the moderator thought what was important was her questions and time for her to be heard  she didn t care if we heard the answers joe is so old and been in office sooo long he lies like it s the 80s when fact checking was difficult  back when hillary would go to a group and say one thing then go to another group the same day and say the opposite with no blowback now though within seconds you can pull up joe on video saying  we will phase out fracking quickly guaranteed  how will each of you control  covid moving on from here   joe s answer   125 30  this president did horrible i will have a plan                           what	24
7433	baileybee	trump didn t even answer the first question right	0
7434	bakersmileyface	unlike the first debate where trump clearly won  i don t think i can see a winner in this debate   trump managed to get some key points on biden  but didn t manage to really hammer them down   biden managed to hammer trump on how he initially handled the covid crisis  but had nothing else on trump   i ve already voted for trump and this didn t change my mind  but if it didn t change my mind then i wonder what undecided voters thought about this   this didn t change my mind about my vote for trump because i absolutely despise biden s policies and he didn t manage to convince me otherwise during this debate  i also think biden has made too many mistakes in his campaign in protecting antifa  his vp choice and his decision hide  in the basement  as conservatives call it as well as his decision to focus all of his campaign on what trump has done wrong instead of telling people why he is the better choice  because as of this day  i still can t find out why i should vote for biden and i can only find reasons as to why i shouldn t vote for trump    come to think of it  that s a really massive reason why i ve voted for trump  i have plenty of reasons not to vote for trump  i have plenty of reasons not to vote for biden  i have plenty of reasons to vote for trump  but i have no reasons as to why i should vote for biden  biden has completely neglected himself in his campaign and focused entirely on trump  he won t clarify something like whether he is for or against fracking or something huge like whether he s going to pack the court  he won t tell us why we should vote for him  he just says that trump is bad  his policies are really the only reason as to why you would vote for him  but if you re like me and don t like his policies then you ve got no reason to vote for him   but back on topic  i don t see how trump won this  i d call it a tie  but i feel like trump really could have dominated this discussion if he didn t focus so much on the corruption scandal of which biden had obviously prepared for and of which the evidence found is still under investigation  there are plenty of other things that the democrats have done that he could have hit them with	1
7435	banjaxeguitarsbanjaxeguitars	pale of settlement    is long overdue	0
7436	bannajirocks	trump  sometimes you do talk in your mind   haha	0
7437	barbaratacadina	i fu king hate all democrats and rhino rep hi	0
7438	basp	who build the cages joe	1
7439	batman4e	trump won this one  the moderator was more correct and professional than chris wallace	0
7440	bawsack69	trump absolutely rocked it  this was a mauling	175
7441	bazbaz	biden  id like to respond to that  moderator  please do  trump  id like to repond to that  moderator  you have 10 seconds  mr president we have other topics to get to	0
7442	bcfpc1Cfto	zero emissions by 2025 ya joe we know who you are joe has forgotten he called black people super preditors i m sitting at the kitchen table watching biden lie everytime he opens his mouth	14
7443	bdoggaming	who built the cages joe	49
7444	becca206	lyin  joe biden   he couldv e taken the words right out of clinton s mouth   listen  i did not  have  xxxxx  with china	0
7445	beefter11	biden loves to lie  been doing it 47 years  guess he knows nothing else biden has someone in his ear  no way he rattles off a figure suddenly at the end of a segment so confidently	57
7446	begs100	arrest biden at this point for everybody s safety	8
7447	bennyharrisson	democrats have no problem with corruption  its absolut ok for them because their moral is at the same level    of you talk lies to a people that love lies you will have no problem	0
7448	benxmoken	fox news has become trash like con cast cnn	0
7449	bernardD	what a performance by mr trump    4 more yrs	1
7450	bernardmiller	if the facts about biden s family is true trump will win by default	0
7451	bertjesklotepino	joe biden claims trump is responsible for all the covid deaths        is that guy sick in his head or something   what a piece of crap that guy is  seriously	0
7452	bertssteelers	hey joe     come on     start tell the truth   biden knows he has the press on his side and never reports it   we see what s going on   then i notice narrator would cut trump off but not joe   the more i watch the more one sided it became	0
7453	bertwesler	i have watched every debate these clowns have put on since they started  if you think they are nonpartisan you are literally insane or have a very low iq  they are a democrat organization and i have no idea why a republican would ever participate away do you always have a democrat faux neutral  moderator	2
7454	beshweirdfrends	shutdown and this potato head biden will only give bananas under his socialist regime	1
7455	beulahliebenberg	give the time analysis  biden was allowed probably 25  more time than trump  and whne he talks  she stops him	1
7456	beverlyselby	joe biden has a long standing reputation for plagiarism and dishonesty  thanks joe for the reminder about your character	0
7457	bigchanel	biden 2020	14
7458	bighand69	that moderator was doing ok until she started to intersect her own argument points laptop from hell  lol	2
7459	bihuahuang	why is trump s speech always interrupted by the moderator  but biden managed to finish it	0
7460	bilboman1	total bias  every time trump spoke  she says  biden would you like to respond   and every time biden spoke she immediately tried move on without giving trump an opportunity  total bs  trump wasn t having it  he responded and did a great job exposing biden s lies biden forgot to say    we ll choose truth over facts   lmao	0
7461	billionquestions	ok joe  you need to get out of the politics and live in peace  carrying for your grandkids	15
7462	billyblackburn87	why are the candidates so badtrump is direct and non pc which is why elites hate him  biden is just a career politician  nothing more evidence of countries interfering with election  nope didn t think so  why bother being aggressive with russia  what s the point  we have more in common in russia than we do than the saudis who we are buddies withc mon	6
7463	billyfr	i want tucker carlson to moderate	0
7464	bintang112003	first question     tell us what you will do     trump   we ve done    we did    i did    this happened     what about the question  what s going to happen in the future  oh  right    we ll have a vaccine soon  just like 15 cases will soon be down to almost 0	0
7465	birdcannon5214	20 00 for candidates at podium	0
7466	birgittagaskell	cant stand to listen to bidens lies  he expects to win by running the president down  not on his record  he is a disgrace	1
7467	bjrn2010	this moderator was biased  the questions were made to seem unbiased by asking joe questions that weren t just soft questions  but the biased can be seen in how she let them answer  trump was interrupted many times and she seemed more open to let joe comment on statements made by trump than the other way around	1
7468	blakeje25	biden cleaned the floor with trump  why can t the republicans find any decent candidates   george w bush and donald trump   maybe next time republicans will nominate kanye west or sarah palin   i m sure they can find a way to leave us with a recession too	0
7469	blanks77	did anyone notice more people were watching the debate on fox than on cnn   lol trump left biden speechless for a segment    that s wassup	1
7470	blipblip88	neither of them give a fk about the environment   couple of old prostate cases  such nonsense in the back of my mind i keep saying  where the hell are all the young candidates   where    well   they don t have the campaign money compared to these billionaires  that s why it s bs to pick a candidate amidst the uber rich who are only in it for their own gain   a good reason to keep fighting for campaign reform	0
7471	blobvision	poor boys  lol	0
7472	blondewoman1	trump is all truth and biden all lies  and still biden hasn t got an edge  remarquable	7
7473	bluebirdnews	net zero emissions means global depopulation and deindustrialization to emit co2  which isn t even a pollutant   co2 is plant food   trees grow faster with more co2   also  co2 keeps our planet from suffering a mini ice age from the global dimming of a maunder minimum   fewer sun spots means dimming	0
7474	bluediamondgem	it s rigged against us but we still won tonight  good job trump	0
7475	boaz2063	trump never spoke to black families as the question asked of him to do  and ultimately never did what was asked of him  and the reason he didn t is because he indeed could careless about whether black kids and black people are traumatized only that his racist view taught to him by his parents is upheld and police are left with no form of accountability  trump like every other president in americathis commentator must have challenging questions for both candidates and at the same degree of challenge not aggressively challenge the republican and ask a weak challenge to the democrat candidate  the last debate was a fiasco because of the commentator  i am tired of these fixed debates the commentator and biden against trump  if you going to be a tough commentator ask biden about his sons activity abroad and biden s 10  cut  talk about something other than this plan demic joe biden is smoking dope or something he is not all there i am going to go back through this debate to measure the speaking times  looks like one candidate is welcomed to speak the other has to rush and say whatever  the moderator wants the lionshare of time to go to her and biden another fiasco	0
7476	bobbylondon	you know our reputations for telling the truth   biden  lol	149
7477	bobbyp	hidden  from biden	0
7478	bobbytussin	biden is such a liar and she not even trump a chance but will let biden talk thats messed up you can tell she favors biden and she interrupts trump and not biden	1
7479	bobdobleena	oh blinky sure made a lot of mistakes in his career	0
7480	boboallan1	trump taking hillary apart in the 2016 debates was much better	0
7481	bobsmith	yep  this solidified my vote   1 for trump    i haven t heard biden say one thing on covid that trump hasn t already done  biden is gone	1
7482	bobstump	trump      a fast talking new york salesman with bad hair and a fancy suiti challenge you to tell me what trumps health care plan is after he kills off obamacare       what s the plan folks   if you know tell me but dont just guess somethingi challenge you to tell me what trumps health care plan is after he kills off obamacare       what s the plan folks   if you know tell me but dont just guess somethingi challenge you to tell me what trumps health care plan is after he kills off obamacare       what s the plan folks   if you know tell me  but don t just guess something i challenge you to tell me what trumps health care plan is after he kills off obamacare       what s the plan folks	1
7483	bobwilson	trump won hands down little joe 47 years and has done nothing ever to benefit the usa	2
7484	bocoynoiu	i think he  dr  anthony fauci  is a democrat  but that s ok  xd	0
7485	bodyschatz	i find it funny how joe is mainly pointing out  your family  to avoid an actual answer	2
7486	bonitagilmar	great job pres trump	0
7487	bonzosmontreux	biden 2020	1
7488	boomer21	who s watching this again today	2
7489	boonestead	i dont like either one but she prompts joe cuts off or switches when trump makes a good point biased	0
7490	boqian	1 19 35 starts	0
7491	bosslady	yes joe we do know your reputations for honesty and telling the truth  and we do know your character	0
7492	bottle2lip	biden is an idiot	0
7493	botvader	36 40 way to assure people	0
7494	bountyman	as a polish citizen i support donald trump  he is a guarantee of the christian values and and enough strong to talk with putin as a president of the most powerful country in the world  he s so confident and americans should be proud of him  as a businessman he know how to play with enemies and negotiate with friends  jo biden was a vice for almost all his life and donald j  trump is a real leader  go americans  bring back american dream	0
7495	bradbauman	if biden will phase away from fossil fuels if elected  shouldn t he be showing up at his appearances in electric vehicles  to set an example	0
7496	brainiacmarco	what a shame  the anchor acts like an candidat  trump wins	0
7497	brandonbrice	we need to vote trump2020 im scared to see our future once trump leave office and it will be ran by democrats	42
7498	brandondubuc	all of these debates have been trump slams this woman has no problem talking over trump but biden can go till he has nothing to say	0
7499	breal4life420	lol biden so bad with economics	0
7500	brendang	biden is so programmed always goes off topic to try to attack trump after every question	0
7501	brianroyal1	trump is a lying clown  he already lost this election can t take credit for obama s economic growth but not take responsibility for covid  he is no leader  trump sounds smart to stupid people  no offense	0
7502	brickadventures	well trump won good	0
7503	bricolageenruine	trump wasn t informed of the questions biden was  nice set up there at the end with the inauguration question even let biden have the last word with his pre written speech  1 of the few times he could actually speak clearly	1
7504	bridgetlisar	i m just here watching from australia  for the comments	13
7505	brownchicken	biden    its goona be a cold dark winter  vote 4 me	73
7506	brunoandgarcia	so many lies from biden here	0
7507	bryanmathis	last time i checked i m white and i have to put my hands on the wheel and yes sir no sir with police	0
7508	bryanserfontein	why do they only use democrats as moderators  questions are another setup and why oh why do they call sleepy creepy biden vice president   a bloody joke	1
7509	bryanwithawhy	russia and china have been involved in this election   they will pay a price        joe biden  who takes money from both china and russia   yeah  joe  they already paid you the price  what more do you want   how demented is this guy	1
7510	brycekephart	that lady pissed me off  sits here and cut of trump  is she that stupid to let biden run his lying mouth knowing he will ruin this country  a lot of people voting for biden think they will be fine if he s in office they are so wrong they are going to struggle and regret their decision  biggest election ever i m our history  don t let biden ruin all the good trump has done  biden is a trader  trump 2020	0
7511	bryn6666	biden   americans don t panic   stores in america empty because people are stocking up on toilet paper and food	0
7512	brynevansSarah70	obama split kids up so the hypocrisy is unreali love how biden says middle class families are hurting but hes gonna quadruple there taxes	1
7513	bryparreault	this debate has made me realize even more so  how out of touch with the middle lower class joe biden actually is	58
7514	btchard	biden deflecting all question  he never actually answers the questions     he answers but with unrelated truths  you should be afraid of what that man is hiding	2
7515	buckeye4x4	trump just mopped the floor with biden	0
7516	bugsbunny	joe biden  47 years of lies and failures  he will raise your taxes	1
7517	buisyman	someone needs to mute the moderators microphone when the president is talking  trump is debating biden  not the moderator biden didn t even answer the first question  he just played the  blame game  57 00 biden s meds are starting to wear off 41 35  i love how slow joe answers this question  but  the question was asked poorly  russia has been trying to interfere in our elections for decades  the question i have for biden is  why would the president tell you about his talks with a foreign power   and that story about russian bounties has been proven false  the people threatened by iran in florida were republicans  not democrats 20 million americans have their healthcare insurance through obamacare  20 million  that s less than 1 1 05 20   if you like your health insurance  you can keep your health insurance   period   if you like your doctor  you can keep your doctor  period   sound familiar	19
7518	burkaboy1	she did a great job    people will see through the biden lies	0
7519	burnnobridges767	it is other countries wet dream to have biden as president so the can walk all over him	0
7520	butchhaight	braden says  bringing up malarkey   biden is saying nothing other than malarkey and bold face lies  it appears biden has tried to hide all the money by filtering it through family plus being so comprimised owned by the  other  countries that he is a national disaster and such a security risk to our nation	0
7521	bx800	biden   i knew abraham  lincoln and you sir are no abraham lincoln	0
7522	bztrd80	great moderator kristen welker   biden has been totally destroyed in this debate  not only by trump but by his own stupidity as well  crime bill  cages  corruption  fraking   oil    bye joe	1
7523	c44LuWanda	you can tell biden is lying    his lips are moving if 525 children s parents cannot be located  i don t understand this   parents should be actively seeking out through govt channels to find their child children if they brought them over the border   i know i would have been screaming incessantly if i would have been separated from my children   i believe trump   many of these children were brought over by  unfamilial  people   some parents might not know what happened to their children that they were brought across the border   there are a lot of unanswered questions  but one thing i know for sure is    those cages for children were constructed during obama s time	0
7524	cHaeuSmOguL	the more she was trying to protect joe the more she exposed himjoe is a liar  weish  success brings people together  djt2020	5
7525	cN	in the first question alone and biden said nothing but lies	0
7526	caRoadKill1	another 2 on 1 debate  the moderators need to have their mics muted  so sick of liberal bias moderators	0
7527	calebmundle	biden negative the whole time  no plan at all	0
7528	caltran	come on man stopped pointed your finger	0
7529	carladao	i think biden s supporters are just after the 15 minimum wage  lol	2
